id,order,size,cr,lambda_2,lambda_2_mult,lcr,ucr,lambda_n,lambda_n_mult,edge_orbits,vertex_orbits,group_size,bipartite,regular,1_walk_regular
44217,18,27,False,0.344558,1,False,True,6.0,1,4.0,4.0,48.0,1.0,1.0,False
44219,18,27,False,0.369898,1,False,True,6.0,1,7.0,6.0,32.0,1.0,1.0,False
44221,18,27,False,0.3895,1,False,True,6.0,1,6.0,5.0,64.0,1.0,1.0,False
48188,18,36,False,1.0,1,False,True,6.0,6,6.0,4.0,12.0,0.0,1.0,False
50009,18,45,False,3.0,4,False,True,10.0,1,2.0,1.0,144.0,1.0,1.0,False
50485,18,36,False,0.877305,1,False,True,6.0,6,19.0,11.0,2.0,0.0,1.0,False
50604,18,18,True,0.120615,2,True,True,4.0,1,1.0,1.0,36.0,1.0,1.0,True
50609,18,54,True,4.267949,6,True,True,12.0,1,1.0,1.0,216.0,1.0,1.0,True
50610,18,72,True,7.0,8,True,True,16.0,1,1.0,1.0,725760.0,1.0,1.0,True
50611,18,81,True,9.0,16,True,True,18.0,1,1.0,1.0,263363788800.0,1.0,1.0,True
50612,18,72,True,6.0,4,True,True,12.0,4,1.0,1.0,36864.0,0.0,1.0,True
50613,18,90,True,9.0,10,True,True,15.0,2,1.0,1.0,4320.0,0.0,1.0,True
50614,18,108,True,12.0,15,True,True,18.0,2,1.0,1.0,2239488000.0,0.0,1.0,True
50615,18,135,True,15.0,12,True,True,18.0,5,1.0,1.0,33592320.0,0.0,1.0,True
50616,18,144,True,16.0,9,True,True,18.0,8,1.0,1.0,185794560.0,0.0,1.0,True
50617,18,153,True,18.0,17,True,True,18.0,17,1.0,1.0,6402373705700000.0,0.0,1.0,True
51083,18,36,False,2.0,4,False,True,8.0,1,6.0,2.0,12.0,1.0,1.0,False
51084,18,36,False,2.0,4,False,True,8.0,1,5.0,3.0,16.0,1.0,1.0,False
51457,18,48,False,2.0,3,True,False,8.44949,2,2.0,2.0,48.0,0.0,0.0,False
51471,18,24,True,0.763932,3,True,True,6.0,1,1.0,2.0,48.0,1.0,0.0,False
51488,18,36,False,1.0,3,False,True,6.0,6,2.0,2.0,24.0,0.0,1.0,False
51914,18,36,True,0.935822,2,True,True,7.75877,2,1.0,1.0,9216.0,0.0,1.0,True
51915,18,36,True,2.0,4,True,True,8.0,1,1.0,1.0,144.0,1.0,1.0,True
52531,18,27,False,0.585786,1,False,True,6.0,1,6.0,4.0,8.0,1.0,1.0,False
53581,18,27,False,0.665586,2,False,True,6.0,1,4.0,2.0,12.0,1.0,1.0,False
54053,18,27,False,0.139194,1,False,True,6.0,1,6.0,4.0,64.0,1.0,1.0,False
54055,18,36,False,0.354249,1,False,True,8.0,1,3.0,3.0,4608.0,1.0,1.0,False
54434,18,24,True,0.354249,2,True,True,6.0,1,1.0,2.0,768.0,1.0,0.0,False
54435,18,36,True,1.627719,3,True,True,9.0,1,1.0,2.0,31104.0,1.0,0.0,False
54436,18,54,True,3.0,2,True,True,12.0,1,1.0,1.0,559872.0,1.0,1.0,True
54437,18,48,True,2.535898,2,True,True,12.0,1,1.0,2.0,663552.0,1.0,0.0,False
54438,18,30,True,1.417424,2,True,True,12.0,1,1.0,2.0,10368000.0,1.0,0.0,False
54439,18,60,True,4.627719,5,True,True,15.0,1,1.0,2.0,46080.0,1.0,0.0,False
54440,18,80,True,8.0,9,True,True,18.0,1,1.0,2.0,146313216000.0,1.0,0.0,False
54441,18,77,True,7.0,10,True,True,18.0,1,1.0,2.0,201180672000.0,1.0,0.0,False
54442,18,72,True,6.0,11,True,True,18.0,1,1.0,2.0,344881152000.0,1.0,0.0,False
54443,18,65,True,5.0,12,True,True,18.0,1,1.0,2.0,747242496000.0,1.0,0.0,False
54444,18,56,True,4.0,13,True,True,18.0,1,1.0,2.0,2092278988800.0,1.0,0.0,False
54445,18,45,True,3.0,14,True,True,18.0,1,1.0,2.0,7846046208000.0,1.0,0.0,False
54446,18,32,True,2.0,15,True,True,18.0,1,1.0,2.0,41845579776000.0,1.0,0.0,False
54447,18,17,True,1.0,16,True,True,18.0,1,1.0,2.0,355687428100000.0,1.0,0.0,False
50618,19,19,True,0.108366,2,True,True,3.972723,2,1.0,1.0,38.0,0.0,1.0,True
50619,19,171,True,19.0,18,True,True,19.0,18,1.0,1.0,1.2164510041e+17,0.0,1.0,True
51211,19,57,True,3.492981,6,True,True,8.285142,6,1.0,1.0,114.0,0.0,1.0,True
52906,19,30,False,1.0,3,True,False,7.44949,1,3.0,3.0,24.0,0.0,0.0,False
54448,19,90,True,9.0,9,True,True,19.0,1,1.0,2.0,1316818944000.0,1.0,0.0,False
54449,19,88,True,8.0,10,True,True,19.0,1,1.0,2.0,1609445376000.0,1.0,0.0,False
54450,19,84,True,7.0,11,True,True,19.0,1,1.0,2.0,2414168064000.0,1.0,0.0,False
54451,19,78,True,6.0,12,True,True,19.0,1,1.0,2.0,4483454976000.0,1.0,0.0,False
54452,19,70,True,5.0,13,True,True,19.0,1,1.0,2.0,10461394944000.0,1.0,0.0,False
54453,19,60,True,4.0,14,True,True,19.0,1,1.0,2.0,31384184832000.0,1.0,0.0,False
54454,19,48,True,3.0,15,True,True,19.0,1,1.0,2.0,125536739330000.0,1.0,0.0,False
54455,19,34,True,2.0,16,True,True,19.0,1,1.0,2.0,711374856190000.0,1.0,0.0,False
54456,19,18,True,1.0,17,True,True,19.0,1,1.0,2.0,6402373705700000.0,1.0,0.0,False
1004,20,30,True,1.0,3,True,True,6.0,1,3.0,3.0,24.0,1.0,1.0,False
1006,20,30,False,1.0,2,False,True,6.0,1,4.0,3.0,12.0,1.0,1.0,False
1036,20,30,True,1.0,4,True,True,6.0,1,1.0,1.0,240.0,1.0,1.0,True
1043,20,30,True,0.763932,3,True,True,5.236068,3,1.0,1.0,120.0,0.0,1.0,True
1079,20,40,True,1.55051,4,True,True,8.0,1,1.0,2.0,3840.0,1.0,1.0,True
1793,20,60,True,4.0,5,True,True,10.0,4,1.0,1.0,122880.0,0.0,1.0,True
1811,20,80,True,5.527864,2,True,True,14.472136,2,1.0,1.0,79626240.0,0.0,1.0,True
6923,20,30,False,0.267949,2,False,True,6.0,1,3.0,3.0,768.0,1.0,1.0,False
33535,20,30,False,1.0,2,False,True,6.0,1,6.0,4.0,6.0,1.0,1.0,False
33538,20,30,True,1.0,3,True,True,6.0,1,7.0,5.0,8.0,1.0,1.0,False
34214,20,30,True,1.0,4,True,True,6.0,1,2.0,2.0,48.0,1.0,1.0,True
36306,20,30,False,0.502788,2,False,True,6.0,1,2.0,1.0,320.0,1.0,1.0,False
36308,20,30,False,0.851039,2,False,True,6.0,1,3.0,1.0,20.0,1.0,1.0,False
36310,20,30,False,0.381966,2,False,True,6.0,1,2.0,1.0,40.0,1.0,1.0,False
44358,20,30,False,0.267949,1,False,True,6.0,1,6.0,5.0,64.0,1.0,1.0,False
44360,20,30,False,0.221543,1,False,True,6.0,1,4.0,3.0,256.0,1.0,1.0,False
44362,20,30,False,0.256953,1,False,True,6.0,1,7.0,6.0,128.0,1.0,1.0,False
44364,20,30,False,0.211211,1,False,True,6.0,1,14.0,13.0,32.0,1.0,1.0,False
44366,20,30,False,0.202257,1,False,True,6.0,1,9.0,7.0,32.0,1.0,1.0,False
44368,20,30,False,0.202067,1,False,True,6.0,1,8.0,7.0,32.0,1.0,1.0,False
44370,20,30,False,0.25301,1,False,True,6.0,1,14.0,13.0,32.0,1.0,1.0,False
44372,20,30,False,0.22454,1,False,True,6.0,1,18.0,15.0,16.0,1.0,1.0,False
44374,20,30,False,0.255353,1,False,True,6.0,1,11.0,8.0,32.0,1.0,1.0,False
44376,20,30,False,0.248287,1,False,True,6.0,1,15.0,14.0,32.0,1.0,1.0,False
44378,20,30,False,0.267949,1,False,True,6.0,1,10.0,10.0,64.0,1.0,1.0,False
44380,20,30,False,0.221835,1,False,True,6.0,1,16.0,14.0,16.0,1.0,1.0,False
44382,20,30,False,0.229814,1,False,True,6.0,1,14.0,13.0,32.0,1.0,1.0,False
50008,20,50,False,2.0,1,False,True,10.0,1,2.0,1.0,480.0,1.0,1.0,False
50494,20,40,False,2.0,6,True,False,7.0,4,2.0,1.0,240.0,0.0,1.0,False
50499,20,30,False,0.829914,1,False,True,6.0,1,7.0,4.0,6.0,1.0,1.0,False
50620,20,20,True,0.097887,2,True,True,4.0,1,1.0,1.0,40.0,1.0,1.0,True
50621,20,40,True,2.0,5,True,True,7.236068,2,1.0,1.0,320.0,0.0,1.0,True
50622,20,60,True,4.0,5,True,True,12.0,1,1.0,1.0,240.0,1.0,1.0,True
50623,20,60,False,4.0,2,False,True,10.854102,2,2.0,1.0,80.0,0.0,1.0,False
50624,20,60,False,4.043705,2,False,True,10.854102,2,3.0,2.0,30.0,0.0,1.0,False
50625,20,60,False,4.0,1,False,True,10.854102,2,3.0,1.0,40.0,0.0,1.0,False
50626,20,60,False,4.0,1,False,True,10.854102,2,3.0,2.0,40.0,0.0,1.0,False
50627,20,60,True,4.145898,2,True,True,10.854102,2,1.0,1.0,240.0,0.0,1.0,True
50628,20,60,True,4.0,5,True,True,10.0,4,2.0,2.0,3072.0,0.0,1.0,True
50629,20,80,True,6.0,4,True,True,16.0,1,1.0,1.0,245760.0,1.0,1.0,True
50630,20,90,True,8.0,9,True,True,18.0,1,1.0,1.0,7257600.0,1.0,1.0,True
50631,20,100,True,10.0,18,True,True,20.0,1,1.0,1.0,26336378880000.0,1.0,1.0,True
50632,20,150,True,15.0,16,True,True,20.0,3,1.0,1.0,4976640000.0,0.0,1.0,True
50633,20,160,True,16.0,15,True,True,20.0,4,1.0,1.0,955514880.0,0.0,1.0,True
50634,20,180,True,18.0,10,True,True,20.0,9,1.0,1.0,3715891200.0,0.0,1.0,True
50635,20,190,True,20.0,19,True,True,20.0,19,1.0,1.0,2.4329020082e+18,0.0,1.0,True
51008,20,30,False,0.885092,1,False,True,6.0,1,6.0,3.0,8.0,1.0,1.0,False
51012,20,60,True,3.55051,4,True,True,12.0,1,1.0,2.0,3840.0,1.0,1.0,True
51370,20,60,True,4.0,6,True,True,9.0,4,1.0,1.0,240.0,0.0,1.0,True
51468,20,24,True,0.438447,3,True,True,5.0,1,1.0,2.0,48.0,1.0,0.0,False
51916,20,40,True,0.763932,2,True,True,8.0,1,1.0,1.0,20480.0,1.0,1.0,True
51917,20,40,True,1.763932,4,True,True,8.0,1,1.0,1.0,80.0,1.0,1.0,True
52168,20,60,True,3.0,4,True,True,8.0,11,1.0,1.0,240.0,0.0,1.0,True
52991,20,30,False,0.856136,1,False,True,6.0,1,9.0,6.0,4.0,1.0,1.0,False
53015,20,40,False,1.381966,2,False,True,8.0,1,3.0,1.0,40.0,1.0,1.0,False
54057,20,30,False,0.10878,1,False,True,6.0,1,7.0,4.0,64.0,1.0,1.0,False
54059,20,40,False,0.258343,1,False,True,8.0,1,3.0,4.0,9216.0,1.0,1.0,False
54060,20,40,False,0.286221,1,False,True,8.0,1,10.0,9.0,384.0,1.0,1.0,False
54061,20,50,False,0.498657,1,False,True,10.0,1,4.0,4.0,165888.0,1.0,1.0,False
54062,20,50,False,0.298438,1,False,True,10.0,1,3.0,2.0,1327104.0,1.0,1.0,False
54280,20,90,True,6.0,5,True,True,12.0,5,1.0,1.0,1440.0,0.0,1.0,True
54457,20,30,True,0.557021,2,True,True,8.0,1,1.0,2.0,77760.0,1.0,0.0,False
54458,20,48,True,2.763932,6,True,True,10.0,1,1.0,2.0,192.0,1.0,0.0,False
54459,20,48,True,1.394449,2,True,True,10.0,1,1.0,2.0,165888.0,1.0,0.0,False
54460,20,48,True,2.0,3,True,True,10.0,1,1.0,2.0,24576.0,1.0,0.0,False
54461,20,48,True,2.0,3,True,True,10.0,1,1.0,2.0,3072.0,1.0,0.0,False
54462,20,32,True,0.876894,2,True,True,10.0,1,1.0,2.0,2654208.0,1.0,0.0,False
54463,20,72,True,4.627719,3,True,True,15.0,1,1.0,2.0,497664.0,1.0,0.0,False
54464,20,99,True,9.0,10,True,True,20.0,1,1.0,2.0,14485008384000.0,1.0,0.0,False
54465,20,48,True,2.575571,3,True,True,15.0,1,1.0,2.0,7962624.0,1.0,0.0,False
54466,20,60,True,3.641101,4,True,True,16.0,1,1.0,2.0,933120.0,1.0,0.0,False
54467,20,96,True,8.0,11,True,True,20.0,1,1.0,2.0,19313344512000.0,1.0,0.0,False
54468,20,120,True,11.0,12,True,True,16.0,3,1.0,1.0,2880.0,0.0,1.0,True
54469,20,120,True,10.0,4,True,True,16.0,5,1.0,1.0,122880.0,0.0,1.0,True
54470,20,91,True,7.0,12,True,True,20.0,1,1.0,2.0,31384184832000.0,1.0,0.0,False
54471,20,84,True,6.0,13,True,True,20.0,1,1.0,2.0,62768369664000.0,1.0,0.0,False
54472,20,75,True,5.0,14,True,True,20.0,1,1.0,2.0,156920924160000.0,1.0,0.0,False
54473,20,64,True,4.0,15,True,True,20.0,1,1.0,2.0,502146957310000.0,1.0,0.0,False
54474,20,51,True,3.0,16,True,True,20.0,1,1.0,2.0,2134124568600000.0,1.0,0.0,False
54475,20,36,True,2.0,17,True,True,20.0,1,1.0,2.0,1.2804747411e+16,1.0,0.0,False
54476,20,19,True,1.0,18,True,True,20.0,1,1.0,2.0,1.2164510041e+17,1.0,0.0,False
44164,21,36,True,1.697224,8,True,True,7.0,1,1.0,2.0,432.0,1.0,0.0,False
50405,21,48,True,3.0,11,True,True,7.0,9,2.0,2.0,432.0,0.0,0.0,False
50636,21,21,True,0.088854,2,True,True,3.977662,2,1.0,1.0,42.0,0.0,1.0,True
50637,21,105,True,9.0,14,True,True,14.0,6,1.0,1.0,5040.0,0.0,1.0,True
50638,21,126,True,11.0,12,True,True,18.0,2,1.0,1.0,30240.0,0.0,1.0,True
50639,21,147,True,14.0,18,True,True,21.0,2,1.0,1.0,768144384000.0,0.0,1.0,True
50640,21,189,True,18.0,14,True,True,21.0,6,1.0,1.0,1410877440.0,0.0,1.0,True
50641,21,210,True,21.0,20,True,True,21.0,20,1.0,1.0,5.1090942172e+19,0.0,1.0,True
51291,21,36,False,1.157764,1,False,True,7.0,1,24.0,16.0,2.0,1.0,0.0,False
51918,21,42,True,1.585786,6,True,True,6.0,8,1.0,1.0,336.0,0.0,1.0,True
51919,21,42,True,1.506041,2,True,True,7.603875,2,1.0,1.0,84.0,0.0,1.0,True
52169,21,63,True,3.208712,6,True,True,9.0,2,1.0,1.0,126.0,0.0,1.0,True
52170,21,84,True,6.0,8,True,True,11.414214,6,1.0,1.0,336.0,0.0,1.0,True
52171,21,84,True,5.171573,6,True,True,10.828427,6,1.0,1.0,336.0,0.0,1.0,True
52835,21,44,False,2.267949,4,False,True,7.0,5,3.0,3.0,96.0,0.0,0.0,False
54477,21,28,True,0.26249,2,True,True,6.0,1,1.0,2.0,1792.0,1.0,0.0,False
54478,21,36,True,1.0,4,True,True,7.0,1,1.0,2.0,4608.0,1.0,0.0,False
54479,21,30,True,1.0,5,True,True,7.0,1,1.0,2.0,720.0,1.0,0.0,False
54480,21,42,True,2.0,6,True,True,9.0,1,1.0,2.0,42.0,1.0,0.0,False
54481,21,42,True,2.0,6,True,True,9.0,1,1.0,2.0,21504.0,1.0,0.0,False
54482,21,63,True,2.259061,2,True,True,11.405813,2,1.0,1.0,3919104.0,0.0,1.0,True
54483,21,56,True,3.171573,6,True,True,12.0,1,1.0,2.0,21504.0,1.0,0.0,False
54484,21,72,True,5.0,8,True,True,14.0,1,1.0,2.0,432.0,1.0,0.0,False
54485,21,72,True,3.394449,2,True,True,14.0,1,1.0,2.0,17915904.0,1.0,0.0,False
54486,21,72,True,4.354249,4,True,True,14.0,1,1.0,2.0,4608.0,1.0,0.0,False
54487,21,60,True,3.394449,5,True,True,14.0,1,1.0,2.0,720.0,1.0,0.0,False
54488,21,60,True,2.641101,2,True,True,14.0,1,1.0,2.0,82944000.0,1.0,0.0,False
54489,21,105,True,7.0,6,True,True,12.0,14,1.0,1.0,5040.0,0.0,1.0,True
54490,21,110,True,10.0,10,True,True,21.0,1,1.0,2.0,144850083840000.0,1.0,0.0,False
54491,21,36,True,1.432236,2,True,True,14.0,1,1.0,2.0,2239488000.0,1.0,0.0,False
54492,21,84,True,5.683375,6,True,True,18.0,1,1.0,2.0,645120.0,1.0,0.0,False
54493,21,108,True,9.0,11,True,True,21.0,1,1.0,2.0,173820100610000.0,1.0,0.0,False
54494,21,104,True,8.0,12,True,True,21.0,1,1.0,2.0,251073478660000.0,1.0,0.0,False
54495,21,98,True,7.0,13,True,True,21.0,1,1.0,2.0,439378587650000.0,1.0,0.0,False
54496,21,90,True,6.0,14,True,True,21.0,1,1.0,2.0,941525544960000.0,1.0,0.0,False
54497,21,80,True,5.0,15,True,True,21.0,1,1.0,2.0,2510734786600000.0,1.0,0.0,False
54498,21,68,True,4.0,16,True,True,21.0,1,1.0,2.0,8536498274300000.0,1.0,0.0,False
54499,21,54,True,3.0,17,True,True,21.0,1,1.0,2.0,3.8414242234e+16,1.0,0.0,False
54500,21,38,True,2.0,18,True,True,21.0,1,1.0,2.0,2.4329020082e+17,1.0,0.0,False
54501,21,20,True,1.0,19,True,True,21.0,1,1.0,2.0,2.4329020082e+18,1.0,0.0,False
36316,22,33,False,0.317493,2,False,True,6.0,1,2.0,1.0,44.0,1.0,1.0,False
36318,22,33,False,0.713363,2,False,True,6.0,1,3.0,1.0,22.0,1.0,1.0,False
44384,22,33,False,0.411262,1,False,True,6.0,1,8.0,8.0,32.0,1.0,1.0,False
44386,22,33,False,0.324462,1,False,True,6.0,1,10.0,10.0,32.0,1.0,1.0,False
44388,22,33,False,0.398321,1,False,True,6.0,1,5.0,4.0,48.0,1.0,1.0,False
44390,22,33,False,0.475662,2,False,True,6.0,1,6.0,5.0,64.0,1.0,1.0,False
44392,22,33,False,0.310006,1,False,True,6.0,1,6.0,7.0,48.0,1.0,1.0,False
44394,22,33,False,0.411262,2,False,True,6.0,1,5.0,4.0,128.0,1.0,1.0,False
44396,22,33,False,0.324462,1,False,True,6.0,1,10.0,10.0,64.0,1.0,1.0,False
44398,22,33,False,0.247824,1,False,True,6.0,1,10.0,9.0,32.0,1.0,1.0,False
44400,22,33,False,0.247553,1,False,True,6.0,1,9.0,7.0,32.0,1.0,1.0,False
44402,22,33,False,0.310006,1,False,True,6.0,1,12.0,11.0,32.0,1.0,1.0,False
44404,22,33,False,0.290023,1,False,True,6.0,1,17.0,15.0,16.0,1.0,1.0,False
44406,22,33,False,0.250172,1,False,True,6.0,1,8.0,8.0,64.0,1.0,1.0,False
44408,22,33,False,0.249639,1,False,True,6.0,1,17.0,15.0,16.0,1.0,1.0,False
44410,22,33,False,0.261918,1,False,True,6.0,1,14.0,13.0,32.0,1.0,1.0,False
44412,22,33,False,0.475662,3,False,True,6.0,1,5.0,6.0,192.0,1.0,1.0,False
44414,22,33,False,0.324462,1,False,True,6.0,1,10.0,10.0,64.0,1.0,1.0,False
44416,22,33,False,0.310006,1,False,True,6.0,1,6.0,7.0,96.0,1.0,1.0,False
44418,22,33,False,0.241484,1,False,True,6.0,1,16.0,14.0,16.0,1.0,1.0,False
44420,22,33,False,0.234905,1,False,True,6.0,1,5.0,6.0,48.0,1.0,1.0,False
44422,22,33,False,0.30139,1,False,True,6.0,1,20.0,17.0,16.0,1.0,1.0,False
44424,22,33,False,0.319794,1,False,True,6.0,1,15.0,14.0,32.0,1.0,1.0,False
44426,22,33,False,0.253003,1,False,True,6.0,1,11.0,8.0,32.0,1.0,1.0,False
44428,22,33,False,0.300806,1,False,True,6.0,1,15.0,14.0,32.0,1.0,1.0,False
44430,22,33,False,0.263654,1,False,True,6.0,1,15.0,14.0,32.0,1.0,1.0,False
44432,22,33,False,0.279508,1,False,True,6.0,1,7.0,6.0,128.0,1.0,1.0,False
50429,22,33,False,0.824672,2,False,True,6.0,1,7.0,5.0,6.0,1.0,1.0,False
50642,22,22,True,0.081014,2,True,True,4.0,1,1.0,1.0,44.0,1.0,1.0,True
50643,22,110,True,9.0,10,True,True,20.0,1,1.0,1.0,79833600.0,1.0,1.0,True
50644,22,121,True,11.0,20,True,True,22.0,1,1.0,1.0,3186701844500000.0,1.0,1.0,True
50645,22,220,True,20.0,11,True,True,22.0,10,1.0,1.0,81749606400.0,0.0,1.0,True
50646,22,231,True,22.0,21,True,True,22.0,21,1.0,1.0,1.1240007278e+21,0.0,1.0,True
51920,22,44,True,0.634986,2,True,True,7.837972,2,1.0,1.0,45056.0,0.0,1.0,True
54066,22,44,False,0.199559,1,False,True,8.0,1,4.0,4.0,18432.0,1.0,1.0,False
54067,22,44,False,0.215221,1,False,True,8.0,1,11.0,10.0,768.0,1.0,1.0,False
54068,22,55,False,0.254556,1,False,True,10.0,1,8.0,5.0,27648.0,1.0,1.0,False
54069,22,55,False,0.26935,1,False,True,10.0,1,7.0,5.0,27648.0,1.0,1.0,False
54502,22,55,True,3.267949,10,True,True,10.0,1,1.0,1.0,1320.0,1.0,1.0,True
54503,22,60,True,3.0,5,True,True,11.0,1,1.0,2.0,120.0,1.0,0.0,False
54504,22,60,True,3.0,5,True,True,11.0,1,1.0,2.0,3840.0,1.0,0.0,False
54505,22,66,True,4.267949,10,True,True,12.0,1,1.0,1.0,1320.0,1.0,1.0,True
54506,22,56,True,3.0,7,True,True,11.0,1,1.0,2.0,1344.0,1.0,0.0,False
54507,22,48,True,1.725083,3,True,True,11.0,1,1.0,2.0,7962624.0,1.0,0.0,False
54508,22,48,True,1.725083,3,True,True,11.0,1,1.0,2.0,12288.0,1.0,0.0,False
54509,22,36,True,1.227998,3,True,True,11.0,1,1.0,2.0,1119744.0,1.0,0.0,False
54510,22,120,True,10.0,11,True,True,22.0,1,1.0,2.0,1738201006100000.0,1.0,0.0,False
54511,22,117,True,9.0,12,True,True,22.0,1,1.0,2.0,2259661307900000.0,1.0,0.0,False
54512,22,112,True,8.0,13,True,True,22.0,1,1.0,2.0,3515028701200000.0,1.0,0.0,False
54513,22,105,True,7.0,14,True,True,22.0,1,1.0,2.0,6590678814700000.0,1.0,0.0,False
54514,22,96,True,6.0,15,True,True,22.0,1,1.0,2.0,1.5064408719e+16,1.0,0.0,False
54515,22,85,True,5.0,16,True,True,22.0,1,1.0,2.0,4.2682491372e+16,1.0,0.0,False
54516,22,72,True,4.0,17,True,True,22.0,1,1.0,2.0,1.5365696894e+17,1.0,0.0,False
54517,22,57,True,3.0,18,True,True,22.0,1,1.0,2.0,7.2987060245e+17,1.0,0.0,False
54518,22,40,True,2.0,19,True,True,22.0,1,1.0,2.0,4.8658040164e+18,1.0,0.0,False
54519,22,21,True,1.0,20,True,True,22.0,1,1.0,2.0,5.1090942172e+19,1.0,0.0,False
55901,22,77,False,4.486663,2,False,True,14.0,1,4.0,1.0,44.0,1.0,1.0,False
55902,22,77,False,3.771293,2,False,True,14.0,1,4.0,1.0,44.0,1.0,1.0,False
50647,23,23,True,0.074165,2,True,True,3.981372,2,1.0,1.0,46.0,0.0,1.0,True
50648,23,253,True,23.0,22,True,True,23.0,22,1.0,1.0,2.5852016739e+22,0.0,1.0,True
54520,23,132,True,11.0,11,True,True,23.0,1,1.0,2.0,1.9120211067e+16,1.0,0.0,False
54521,23,130,True,10.0,12,True,True,23.0,1,1.0,2.0,2.2596613079e+16,1.0,0.0,False
54522,23,126,True,9.0,13,True,True,23.0,1,1.0,2.0,3.1635258311e+16,1.0,0.0,False
54523,23,120,True,8.0,14,True,True,23.0,1,1.0,2.0,5.2725430518e+16,1.0,0.0,False
54524,23,112,True,7.0,15,True,True,23.0,1,1.0,2.0,1.0545086104e+17,1.0,0.0,False
54525,23,102,True,6.0,16,True,True,23.0,1,1.0,2.0,2.5609494823e+17,1.0,0.0,False
54526,23,90,True,5.0,17,True,True,23.0,1,1.0,2.0,7.6828484469e+17,1.0,0.0,False
54527,23,76,True,4.0,18,True,True,23.0,1,1.0,2.0,2.9194824098e+18,1.0,0.0,False
54528,23,60,True,3.0,19,True,True,23.0,1,1.0,2.0,1.4597412049e+19,1.0,0.0,False
54529,23,42,True,2.0,20,True,True,23.0,1,1.0,2.0,1.0218188434e+20,1.0,0.0,False
54530,23,22,True,1.0,21,True,True,23.0,1,1.0,2.0,1.1240007278e+21,1.0,0.0,False
1196,24,168,True,11.354249,8,True,True,16.645751,8,2.0,1.0,336.0,0.0,1.0,True
1198,24,84,True,4.354249,8,True,True,9.645751,8,1.0,1.0,336.0,0.0,1.0,True
1234,24,36,True,1.0,6,True,True,6.0,1,1.0,1.0,144.0,1.0,1.0,True
1277,24,72,True,4.0,9,True,True,12.0,1,1.0,1.0,1152.0,1.0,1.0,True
1292,24,48,True,2.0,8,True,True,8.0,1,1.0,1.0,768.0,1.0,1.0,True
1391,24,36,False,0.585786,3,False,True,6.0,1,2.0,1.0,48.0,1.0,1.0,False
1401,24,96,True,4.0,4,True,True,12.0,2,1.0,1.0,1152.0,0.0,1.0,True
16769,24,72,True,4.0,8,True,True,10.0,4,2.0,1.0,384.0,0.0,1.0,False
16771,24,72,False,4.0,7,False,True,10.0,4,4.0,2.0,128.0,0.0,1.0,False
16861,24,72,False,4.0,6,False,True,10.0,4,4.0,2.0,128.0,0.0,1.0,False
16875,24,72,False,4.0,7,True,False,10.0,3,3.0,1.0,144.0,0.0,1.0,False
16885,24,72,False,4.0,5,False,True,10.0,4,2.0,1.0,384.0,0.0,1.0,False
16943,24,72,False,4.0,3,True,False,9.645751,4,6.0,5.0,24.0,0.0,1.0,False
27548,24,36,False,0.224831,2,False,True,6.0,1,6.0,7.0,768.0,1.0,1.0,False
34282,24,36,False,0.186393,1,False,True,6.0,1,8.0,6.0,64.0,1.0,1.0,False
34385,24,36,False,0.763932,2,False,True,6.0,1,2.0,1.0,48.0,1.0,1.0,False
36323,24,36,False,0.354249,2,False,True,6.0,1,2.0,1.0,768.0,1.0,1.0,False
36325,24,36,False,0.267949,2,False,True,6.0,1,2.0,1.0,48.0,1.0,1.0,False
36327,24,36,False,0.763932,2,False,True,6.0,1,3.0,1.0,24.0,1.0,1.0,False
36330,24,36,False,0.60583,2,False,True,6.0,1,3.0,1.0,24.0,1.0,1.0,False
36335,24,36,False,1.0,5,True,False,5.561553,3,2.0,1.0,48.0,0.0,1.0,False
45238,24,36,False,0.180787,1,False,True,6.0,1,7.0,6.0,128.0,1.0,1.0,False
45240,24,36,False,0.173392,1,False,True,6.0,1,14.0,13.0,32.0,1.0,1.0,False
45242,24,36,False,0.224831,1,False,True,6.0,1,12.0,12.0,64.0,1.0,1.0,False
45244,24,36,False,0.236354,1,False,True,6.0,1,15.0,14.0,32.0,1.0,1.0,False
45246,24,36,False,0.228703,1,False,True,6.0,1,19.0,16.0,16.0,1.0,1.0,False
45248,24,36,False,0.175138,1,False,True,6.0,1,8.0,7.0,256.0,1.0,1.0,False
45250,24,36,False,0.168326,1,False,True,6.0,1,16.0,15.0,64.0,1.0,1.0,False
45252,24,36,False,0.214651,1,False,True,6.0,1,8.0,7.0,256.0,1.0,1.0,False
45254,24,36,False,0.174256,1,False,True,6.0,1,16.0,15.0,64.0,1.0,1.0,False
45256,24,36,False,0.17419,1,False,True,6.0,1,12.0,9.0,64.0,1.0,1.0,False
45258,24,36,False,0.180787,1,False,True,6.0,1,12.0,12.0,128.0,1.0,1.0,False
45260,24,36,False,0.168213,1,False,True,6.0,1,18.0,16.0,32.0,1.0,1.0,False
45262,24,36,False,0.16748,1,False,True,6.0,1,18.0,16.0,32.0,1.0,1.0,False
45264,24,36,False,0.218328,1,False,True,6.0,1,16.0,15.0,64.0,1.0,1.0,False
45266,24,36,False,0.194058,1,False,True,6.0,1,21.0,18.0,32.0,1.0,1.0,False
45268,24,36,False,0.233142,1,False,True,6.0,1,21.0,18.0,32.0,1.0,1.0,False
